ID	Author	Work	Subdoc	TextURN
urn:cite2:gagdt:sentences.v1:Aesch_Ag_605	Aeschylus	Agamemnon	1301	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1301.1-1301.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_606	Aeschylus	Agamemnon	1301	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1301.5-1301.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_607	Aeschylus	Agamemnon	1302	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1302.1-1302.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_608	Aeschylus	Agamemnon	1303	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1303.1-1303.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_609	Aeschylus	Agamemnon	1304	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1304.1-1304.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_610	Aeschylus	Agamemnon	1305	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1305.1-1305.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_611	Aeschylus	Agamemnon	1306	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1306.1-1306.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_612	Aeschylus	Agamemnon	1306	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1306.6-1306.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_613	Aeschylus	Agamemnon	1307	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1307.1-1307.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_614	Aeschylus	Agamemnon	1308	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1308.1-1308.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_615	Aeschylus	Agamemnon	1308	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1308.5-1308.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_616	Aeschylus	Agamemnon	1309	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1309.1-1309.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_617	Aeschylus	Agamemnon	1310	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1310.1-1310.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_618	Aeschylus	Agamemnon	1310	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1310.4-1310.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_619	Aeschylus	Agamemnon	1311	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1311.1-1311.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_620	Aeschylus	Agamemnon	1312	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1312.1-1312.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_621	Aeschylus	Agamemnon	1313-1314	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1313.1-1314.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_622	Aeschylus	Agamemnon	1314	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1314.5-1314.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_623	Aeschylus	Agamemnon	1315-1317	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1315.1-1317.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_624	Aeschylus	Agamemnon	1317-1319	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1317.3-1319.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_625	Aeschylus	Agamemnon	1320	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1320.1-1320.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_626	Aeschylus	Agamemnon	1321	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1321.1-1321.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_627	Aeschylus	Agamemnon	1322-1323	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1322.1-1323.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	Aeschylus	Agamemnon	1323-1326	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1323.5-1326.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_629	Aeschylus	Agamemnon	1327	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1327.1-1327.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_630	Aeschylus	Agamemnon	1327-1328	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1327.5-1328.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_631	Aeschylus	Agamemnon	1328-1329	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1328.6-1329.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_632	Aeschylus	Agamemnon	1330	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1330.1-1330.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_633	Aeschylus	Agamemnon	1331-1332	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1331.1-1332.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_634	Aeschylus	Agamemnon	1332-1334	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1332.4-1334.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_635	Aeschylus	Agamemnon	1335-1336	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1335.1-1336.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_636	Aeschylus	Agamemnon	1337	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1337.1-1337.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_637	Aeschylus	Agamemnon	1338-1342	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1338.1-1342.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_638	Aeschylus	Agamemnon	1343	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1343.1-1343.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_639	Aeschylus	Agamemnon	1344	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1344.1-1344.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_640	Aeschylus	Agamemnon	1344	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1344.3-1344.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_641	Aeschylus	Agamemnon	1345	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1345.1-1345.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_642	Aeschylus	Agamemnon	1346	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1346.1-1346.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_643	Aeschylus	Agamemnon	1347	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1347.1-1347.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_644	Aeschylus	Agamemnon	1348-1349	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1348.1-1349.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_645	Aeschylus	Agamemnon	1350-1351	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1350.1-1351.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_646	Aeschylus	Agamemnon	1352-1353	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1352.1-1353.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_647	Aeschylus	Agamemnon	1353	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1353.5-1353.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_648	Aeschylus	Agamemnon	1354	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1354.1-1354.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_649	Aeschylus	Agamemnon	1354-1355	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1354.6-1355.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_650	Aeschylus	Agamemnon	1356	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1356.1-1356.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_651	Aeschylus	Agamemnon	1356-1357	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1356.6-1357.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_652	Aeschylus	Agamemnon	1358	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1358.1-1358.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_653	Aeschylus	Agamemnon	1359	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1359.1-1359.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_654	Aeschylus	Agamemnon	1360-1361	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1360.1-1361.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_655	Aeschylus	Agamemnon	1362-1363	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1362.1-1363.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_656	Aeschylus	Agamemnon	1364	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1364.1-1364.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_657	Aeschylus	Agamemnon	1365	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1365.1-1365.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_658	Aeschylus	Agamemnon	1366-1367	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1366.1-1367.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_659	Aeschylus	Agamemnon	1368	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1368.1-1368.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_660	Aeschylus	Agamemnon	1369	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1369.1-1369.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_661	Aeschylus	Agamemnon	1370-1371	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1370.1-1371.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_662	Aeschylus	Agamemnon	1372-1373	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1372.1-1373.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_663	Aeschylus	Agamemnon	1374-1376	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1374.1-1376.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_664	Aeschylus	Agamemnon	1377-1378	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1377.1-1378.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_665	Aeschylus	Agamemnon	1379	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1379.1-1379.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_666	Aeschylus	Agamemnon	1380	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1380.1-1380.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_667	Aeschylus	Agamemnon	1381-1383	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1381.1-1383.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_668	Aeschylus	Agamemnon	1384	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1384.1-1384.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_669	Aeschylus	Agamemnon	1384-1385	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1384.6-1385.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_670	Aeschylus	Agamemnon	1385-1387	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1385.5-1387.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_671	Aeschylus	Agamemnon	1388	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1388.1-1388.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_672	Aeschylus	Agamemnon	1389-1392	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1389.1-1392.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_673	Aeschylus	Agamemnon	1393-1394	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1393.1-1394.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_674	Aeschylus	Agamemnon	1395-1396	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1395.1-1396.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_675	Aeschylus	Agamemnon	1397-1398	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1397.1-1398.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_676	Aeschylus	Agamemnon	1399-1400	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1399.1-1400.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_677	Aeschylus	Agamemnon	1401	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1401.1-1401.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_678	Aeschylus	Agamemnon	1402-1403	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1402.1-1403.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_679	Aeschylus	Agamemnon	1403-1404	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1403.3-1404.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_680	Aeschylus	Agamemnon	1404-1406	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1404.3-1406.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_681	Aeschylus	Agamemnon	1406	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1406.6-1406.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_682	Aeschylus	Agamemnon	1407-1410	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1407.1-1410.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_683	Aeschylus	Agamemnon	1410	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1410.9-1410.11
urn:cite2:gagdt:sentences.v1:Aesch_Ag_684	Aeschylus	Agamemnon	1410-1411	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1410.12-1411.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_685	Aeschylus	Agamemnon	1412-1414	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1412.1-1414.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_686	Aeschylus	Agamemnon	1415-1418	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1415.1-1418.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_687	Aeschylus	Agamemnon	1419-1420	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1419.1-1420.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_688	Aeschylus	Agamemnon	1420-1421	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1420.4-1421.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_689	Aeschylus	Agamemnon	1421-1424	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1421.6-1424.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_690	Aeschylus	Agamemnon	1424-1425	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1424.3-1425.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_691	Aeschylus	Agamemnon	1426-1427	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1426.1-1427.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_692	Aeschylus	Agamemnon	1427-1429	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1427.5-1429.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_693	Aeschylus	Agamemnon	1430	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1430.1-1430.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_694	Aeschylus	Agamemnon	1431	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1431.1-1431.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_695	Aeschylus	Agamemnon	1432-1436	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1432.1-1436.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_696	Aeschylus	Agamemnon	1437	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1437.1-1437.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_697	Aeschylus	Agamemnon	1438-1439	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1438.1-1439.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_698	Aeschylus	Agamemnon	1440-1443	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1440.1-1443.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_699	Aeschylus	Agamemnon	1443	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1443.3-1443.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_700	Aeschylus	Agamemnon	1444-1446	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1444.1-1446.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_701	Aeschylus	Agamemnon	1446-1447	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1446.6-1447.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_702	Aeschylus	Agamemnon	1448-1453	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1448.1-1453.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_703	Aeschylus	Agamemnon	1454	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1454.1-1454.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_704	Aeschylus	Agamemnon	1455-1457	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1455.1-1457.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_705	Aeschylus	Agamemnon	1458-1460	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1458.1-1460.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_706	Aeschylus	Agamemnon	1460-1461	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1460.5-1461.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_707	Aeschylus	Agamemnon	1462-1463	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1462.1-1463.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_708	Aeschylus	Agamemnon	1464-1467	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1464.1-1467.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_709	Aeschylus	Agamemnon	1468-1471	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1468.1-1471.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_710	Aeschylus	Agamemnon	1475-1477	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1475.1-1477.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_711	Aeschylus	Agamemnon	1478-1480	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1478.1-1480.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_712	Aeschylus	Agamemnon	1481-1484	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1481.1-1484.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_713	Aeschylus	Agamemnon	1485-1486	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1485.1-1486.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_714	Aeschylus	Agamemnon	1487	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1487.1-1487.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_715	Aeschylus	Agamemnon	1488	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1488.1-1488.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_716	Aeschylus	Agamemnon	1489-1490	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1489.1-1490.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_717	Aeschylus	Agamemnon	1491	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1491.1-1491.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_718	Aeschylus	Agamemnon	1492-1493	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1492.1-1493.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_719	Aeschylus	Agamemnon	1494-1496	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1494.1-1496.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_720	Aeschylus	Agamemnon	1497	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1497.1-1497.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_721	Aeschylus	Agamemnon	1498-1499	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1498.1-1499.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_722	Aeschylus	Agamemnon	1500-1504	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1500.1-1504.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_723	Aeschylus	Agamemnon	1505-1506	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1505.1-1506.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_724	Aeschylus	Agamemnon	1507	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1507.1-1507.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_725	Aeschylus	Agamemnon	1507-1508	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1507.4-1508.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_726	Aeschylus	Agamemnon	1509-1512	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1509.1-1512.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_727	Aeschylus	Agamemnon	1513-1514	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1513.1-1514.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_728	Aeschylus	Agamemnon	1515	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1515.1-1515.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_729	Aeschylus	Agamemnon	1516-1517	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1516.1-1517.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_730	Aeschylus	Agamemnon	1518-1520	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1518.1-1520.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_731	Aeschylus	Agamemnon	1521-1522	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1521.1-1522.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_732	Aeschylus	Agamemnon	1523-1524	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1523.1-1524.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_733	Aeschylus	Agamemnon	1525-1530	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1525.1-1530.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_734	Aeschylus	Agamemnon	1530-1532	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1530.6-1532.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_735	Aeschylus	Agamemnon	1533-1534	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1533.1-1534.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_736	Aeschylus	Agamemnon	1534	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1534.4-1534.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_737	Aeschylus	Agamemnon	1535-1536	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1535.1-1536.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_738	Aeschylus	Agamemnon	1537-1540	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1537.1-1540.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_739	Aeschylus	Agamemnon	1541	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1541.1-1541.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_740	Aeschylus	Agamemnon	1541	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1541.6-1541.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_741	Aeschylus	Agamemnon	1542-1546	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1542.1-1546.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_742	Aeschylus	Agamemnon	1547-1550	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1547.1-1550.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_743	Aeschylus	Agamemnon	1551-1552	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1551.1-1552.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_744	Aeschylus	Agamemnon	1552-1559	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1552.3-1559.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_745	Aeschylus	Agamemnon	1560	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1560.1-1560.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_746	Aeschylus	Agamemnon	1561	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1561.1-1561.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_747	Aeschylus	Agamemnon	1562	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1562.1-1562.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_748	Aeschylus	Agamemnon	1563-1564	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1563.1-1564.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_749	Aeschylus	Agamemnon	1564	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1564.5-1564.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_750	Aeschylus	Agamemnon	1565	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1565.1-1565.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_751	Aeschylus	Agamemnon	1566	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1566.1-1566.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_752	Aeschylus	Agamemnon	1567-1568	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1567.1-1568.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_753	Aeschylus	Agamemnon	1568-1571	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1568.3-1571.4
